N,P,K,temperature,humidity,ph,rainfall,label
31.645289228226446,65.44699948513305,17.64953750222757,35.01570693463102,64.76432136276532,7.172135952167256,70.08641617641534,blackgram
25.35006540577964,49.60679887897344,19.38959443342377,27.175816819714427,51.33241055875519,6.018404128695079,33.186915055585615,mothbeans
118.50279212605611,12.981236820883675,46.7108827167379,27.878617582537007,92.02076511727856,6.018105888287689,29.55186993764583,muskmelon
31.021648338226893,12.469043199889223,33.722449022336086,27.658312001624715,95.39835920164032,5.8706360801183495,205.54701604472146,coconut
60.88428377054324,37.86882095058067,20.587718092948567,18.420788326919077,62.66505532757855,5.969664307788791,66.31506363491621,maize
10.529113070401204,136.4541492716358,204.55529373530246,21.24360239794214,92.29908144340105,6.275891892419365,104.86604070764746,apple
91.93836773595396,20.573072517829182,47.945718022097104,25.772130331615145,81.83010352356942,6.384227968130572,55.795264891146736,watermelon
13.462002664848495,47.34325382486258,20.67466617979288,29.214873495961108,88.22926311138517,6.542714594338576,42.772866778511954,mungbean
83.10717550614795,94.07210321542281,47.31525361137061,27.456816413843118,81.48063135824995,6.468967587477641,111.7165385067659,banana
25.375853140406804,62.12037037030781,21.304549611362777,26.82390278452773,68.10351481166269,7.029503975231935,66.52010662028891,blackgram
22.169294624765982,59.67500304946807,85.60966539693594,18.860799915673606,14.497676064385079,7.812926412404362,95.30083431649942,chickpea
99.55276304278497,39.084286360166445,17.32290704292993,19.24623401814559,68.18560101288902,6.1007446114856165,88.52324755213532,maize
64.90144712376302,63.31399355068401,50.783776099737906,31.952339041849072,91.20973305089558,6.529461204560038,78.1688581447999,papaya
113.59232887235268,37.740626738231434,23.772113946425435,21.959491799757135,79.27851833854909,7.385189977046703,89.89082734394657,cotton
22.924140817260593,58.73507787795669,18.931964944383715,22.00300345727287,24.854964014173817,5.8530550790647755,129.40632597985766,kidneybeans
23.197356003202284,69.79811254713343,15.7364510212408,34.526476776519175,63.24678720330615,7.39242363391329,59.792480840435594,blackgram
92.81304747755142,91.31041569120461,47.82893151957258,27.799876118686107,82.86237135558127,6.101422765486787,116.68234989487274,banana
23.87331803014522,53.430119395520855,16.299066098161727,29.031122678810245,89.1742543304132,6.445266220368197,57.896422211810886,mungbean
26.100740412912174,66.40967220082491,23.665789593358465,36.974295007579926,37.8603555678451,5.644822546953686,161.12992861929874,pigeonpeas
26.16676696019026,73.09315657907295,20.51181968616466,31.2535476498502,57.94659408245855,4.934757166121293,161.8947660320532,pigeonpeas
11.172206757761096,34.500945855498536,27.327816285301285,33.31206952618116,44.87420166209465,6.149946633829717,98.72344109309618,mango
51.96494348258016,63.145798658634035,19.046920465059316,29.656742091464274,68.02757116114812,6.922020814290716,68.07380622729565,blackgram
9.089666549642851,10.052287316431288,9.025296009973712,22.28295985497221,93.68996754183087,6.00873222658816,101.80274474547926,orange
89.89444617630123,92.80427002413207,55.16593136986139,26.96216826491138,79.8992834807224,6.126060429979599,96.08164953806387,banana
47.201353955380625,63.22079073679854,16.975484331724495,27.457568842660876,67.29387201382433,6.666898183173533,73.45712381229444,blackgram
104.40213709207539,23.08892134431129,46.78213136021225,26.989911148801166,86.53240452715897,6.774442776117946,42.29278525461725,watermelon
104.50084337774493,18.634211460017944,34.73763191570207,23.519362016548637,68.4654654562076,6.74571992105547,171.34271416517888,coffee
71.57327585733074,39.54139009025375,37.9132150221853,20.3129480568376,81.89063166468452,7.597808091893241,244.65883703340282,rice
22.688279064543185,70.0291173632043,14.609506981831226,34.65748711172105,63.24841267898632,7.402152835801532,61.057692061366396,blackgram
40.55356069934255,62.17507940255313,18.948591788923693,27.33964174760234,34.313070625005174,4.692718889191693,96.83203178597118,pigeonpeas
85.58370776753104,75.9757877497644,54.4945776232614,29.348348543446395,80.35149843282416,5.934676869052047,89.71474853310505,banana
92.13994929046792,35.36389129374726,39.96903689103073,22.112376279312237,80.60713116784959,6.35096133402744,200.43341549635824,rice
37.12101234895837,135.0216076517229,205.02007855174628,11.87773672053395,80.13874809893942,5.503811374629765,74.83523960062934,grapes
57.72342521953182,46.75587498729438,44.201551855474726,42.396807687173826,90.96227935321662,6.565938115938302,88.83831481673681,papaya
84.54567979301535,57.075896541358,24.592501162626547,22.5662700555239,68.50426982725176,6.484917761111798,63.30027816811073,maize
0.35947075483377605,22.940983064779925,14.201009697575817,22.401593616452892,92.87820169979666,7.590752288593805,111.3297610926064,orange
49.408411376440974,71.2491923735665,76.4061701035665,19.680984540855995,17.419492122647704,6.612983666669001,84.878561185762,chickpea
9.581180396901301,58.938038571522746,22.020705532943023,28.566756652584605,86.67579495116905,7.1561021071566975,36.88538101295556,mungbean
87.43069043839081,60.21753193330735,23.415428881137995,20.265877317345538,64.1177757671764,6.43229973911205,62.688002644773185,maize
31.10988829993576,126.9436429467402,203.39771428151528,22.41564095497989,92.35631978902326,6.127449621148337,101.35491663418185,apple
28.178397167030095,27.320396894502807,33.549647634941174,32.43706077656849,50.3270183140843,6.522300114262914,95.32064429581118,mango
89.97600549401155,56.82715018583595,23.371757933240907,18.925260479318638,72.94854035940612,6.165907547356865,82.56872657389468,maize
24.890238953619388,129.89512098534914,197.25896154722597,39.75218281285575,82.41472125492434,5.55793148193752,75.25642211571403,grapes
75.1599186967085,55.934448880671894,44.117334774938406,25.227001898978454,73.90222705082648,6.122641085592314,168.3822631546943,jute
26.932174764612526,71.44285149179812,23.90705342083108,23.450915650349593,46.20512529332564,7.104809366476468,150.74835832939408,pigeonpeas
85.57144014997877,25.856333950721258,26.86738721762751,27.20431483373218,52.86554509297014,6.083767016864576,192.46606097826884,coffee
29.840038313540262,143.07266594067843,200.08136319650538,23.753674354308416,90.58851236483667,5.810747478581444,103.17778320163113,apple
118.73010281134785,30.228313192835426,27.433296720891995,26.32995707716999,64.70414812913448,6.492748748075668,164.4662803415473,coffee
83.73197736331487,94.39932357649548,46.30644435706801,27.354727558303694,81.10454179190863,6.4702727327220355,111.3411574596391,banana
13.958484653665792,58.49637127213256,14.321645112936348,21.385037432374816,22.685041427344288,5.789531572882276,145.97333062611688,kidneybeans
75.88654121530581,53.906155844613586,44.686905847330195,24.23928121444157,77.66330017032942,6.169133167649133,184.77235562516412,jute
117.49436154629707,11.944988758378233,46.9521816823915,28.043513003321582,92.30708551029404,5.9991290722619,29.10572871156525,muskmelon
15.70069037562499,70.11741849520511,20.35480155218611,24.810785589701776,40.22815951147528,5.611963710415782,120.85474970890894,pigeonpeas
88.78266344769352,44.86222212548289,35.291605085166815,21.409659236781646,80.98668136310195,6.438300918783606,186.09907433144434,rice
5.454123085023753,47.06623278161851,18.5219256261722,29.262185696974,80.35870103804926,6.7220890635503725,40.94701900675358,mungbean
57.958705010397374,60.818371393848274,14.547174345877632,30.823265157816,64.5468546690293,7.392051933874552,62.74549900738152,blackgram
44.36259879496633,61.298758439526964,77.83254985810959,19.455380372430522,16.203600874567705,6.48419348892534,82.0344148908617,chickpea
82.21769213768034,40.31648179871321,45.16967639580451,26.129582671264526,81.50208245555845,6.68582092185205,179.14245795610998,jute
68.39620880436061,45.57261366218814,40.31966093826008,23.72659567687471,80.3190228028883,5.017625402010283,264.1589390984656,rice
18.485952595031907,57.81652494559509,16.67744465919942,21.56259301914462,38.81574513396454,4.972788436857919,180.0192442737167,pigeonpeas
27.143103409058984,119.67681384805849,199.67766154972492,21.514364848066183,90.81576211270375,6.107162685304249,117.76478713040125,apple
34.32853420919176,133.20724333358135,201.91409731049794,15.361973590929745,79.87638422181945,5.804399820565089,74.43463717199162,grapes
94.81382829673417,6.91109575151933,44.47964155676709,27.215734269986186,90.5285027819084,6.03338437148182,24.49505746466125,muskmelon
10.443893886594896,44.348597311385014,17.664094207208883,26.299179250419304,55.52577432872312,8.018079132512886,35.440073551546966,mothbeans
18.122010260337504,23.44966909349848,44.33569852861363,23.669919940777774,89.5984669307646,6.193772695520138,105.48847435760813,pomegranate
14.166351732463307,76.08253768959374,21.03732178121718,29.18831524029658,62.03173263851449,7.035291925907951,36.93758148121143,lentil
6.188959423430062,144.0064125093164,197.620979212937,21.074708830837405,90.05048532902579,5.564194802060376,103.49271753917748,apple
31.524063078444478,72.99082665968848,80.86454072966716,20.451913860089675,15.231018360858823,5.986859266541817,92.62701905671616,chickpea
85.825855976129,78.61173544684813,44.615699019043845,27.777658044286728,82.40829391634031,5.803726250308562,99.98080266666425,banana
36.25083777806072,126.3199389748413,196.27691077803962,23.68870401257588,90.76127090650314,5.600694602511772,106.65899472846726,apple
112.13107263498816,39.72053040934688,29.87964344422212,26.136409897162547,63.256879961667714,6.719203357348798,147.72564533853108,coffee
51.96875460208396,55.94716382086972,84.75029356187801,20.213602470554164,14.34636879450808,6.8241063802895034,88.04212938061532,chickpea
15.219332252917095,9.045789010775353,11.290977776644267,11.534803524755409,94.19215090508963,7.909191150610674,109.56627875874447,orange
77.25717313651897,36.21728890801697,36.980571990558374,26.946159043181268,81.57968426890591,6.142928732983331,195.03607146567208,rice
82.93727614446745,21.086087038217585,27.833158375550596,25.510567925488292,60.450043999854174,7.45925902560136,190.36143727319563,coffee
19.845806597460204,30.309029612729095,27.863621550727135,27.875362253958777,51.39414850197244,4.750473493041449,95.85132215300679,mango
126.50288933230298,36.763972833836796,18.17859985266669,24.87467545811404,76.23067011985762,7.034021125993932,91.53425398454407,cotton
111.3872668286779,5.069710544036204,49.570230491322896,27.66915616623815,91.77650337464843,6.395874466748929,24.61819649253356,muskmelon
7.329552871884766,144.36336454872404,195.26247184490586,22.98480280390469,93.78834623289877,5.851491791746512,103.78384610469399,apple
33.90747885901892,59.81056800097172,24.998719064332064,29.777890623517823,84.79599965876037,6.804691808989435,40.0087600805819,mungbean
21.047429175756875,21.098598965217718,30.87642020713954,27.743517364915007,51.40125526484345,5.424462782027483,100.78637687555916,mango
56.47519860383321,56.89344585691307,47.84810730881404,31.618068884014622,93.18356191696272,6.518661128229626,62.94473086610807,papaya
35.62493233964814,23.68333202808228,40.871345748046714,24.889201805597416,94.31609935367861,7.007201306647087,102.57378587556518,pomegranate
100.18923173838817,58.21677667961686,40.77690255522097,23.12865916446538,88.02299393542823,6.667423792255291,159.93935873608538,jute
113.25137233979643,20.95487921076047,32.84415496990634,26.046968763832133,55.85914265758472,7.264725527973975,177.01464184769296,coffee
91.11304519580199,84.07611254910486,52.3035784579018,29.151712577334997,78.63214429978174,6.384698103614971,118.12752940133328,banana
80.36807395117972,30.357041113721632,24.277919166549946,26.2918403732035,65.47804634349214,7.4768560087527485,147.7119918642437,coffee
22.081562640315134,37.54488716966395,20.073554391690877,27.653736912702406,86.74028162649131,6.588366212759947,39.198425456824125,mungbean
31.381805762686465,75.76440966175447,81.42837527951531,20.80842070176836,17.73916440238633,7.597382351692629,79.86465911410707,chickpea
35.73494288060935,43.24755915834277,22.227116521349615,27.91011545563388,87.17850157141663,6.369574004144098,57.9432152611474,mungbean
56.83861327096933,60.02449948900161,17.55258813936551,26.19751303226432,67.92809972057842,7.495226285061258,74.37699358473787,blackgram
7.306383083119038,39.666565000396005,17.93944568253269,31.219213843552872,40.764220670935764,8.53869894504552,53.88396621881527,mothbeans
100.3137138483928,74.16669288354977,50.881678968847815,25.470466969831843,81.58100321486046,5.837438464228481,96.36365163245388,banana
37.399516542823676,18.051335662638095,11.38469782249917,10.16785237368607,90.07227604555422,7.3994058770696025,106.8749273174059,orange
41.59972500516692,60.59130703327767,22.52303927032625,26.27860689873823,62.182994155127886,7.430597192821955,71.06959421101034,blackgram
10.766434920713955,70.96953302741905,24.31272286455513,21.173639726549926,22.632816368032316,5.604799892784889,142.15059199316164,kidneybeans
26.156894811479457,15.053013338669787,4.7298205070452735,17.273635143009127,94.9123598293726,6.9014372561980535,106.93210472080249,orange
65.9209415487556,57.59240066048945,35.46483156013849,23.555997200360736,79.4575403285076,7.310799626064818,185.55939011722347,jute
34.47982668408415,37.34244266300602,19.287795772169517,25.43376024694301,63.008816048896215,9.130179869350227,32.76356890432713,mothbeans
1.8997322496263758,131.16777065559245,199.18768903731086,22.488536253628993,91.29844144942832,6.018227556539696,125.38167950070411,apple
72.1819628358721,41.140041169966516,36.907507150312924,24.06040157701004,80.73715915886146,6.201297888298743,176.59580068732424,jute
